time,S,E,I,R
50.1,0.103834,0.048863,0.194951,0.652351
50.2,0.103001,0.048246,0.193795,0.654958
50.3,0.102182,0.047636,0.192635,0.657547
50.4,0.101378,0.047033,0.191471,0.660118
50.5,0.100589,0.046435,0.190303,0.662673
50.6,0.099813,0.045845,0.189132,0.66521
50.7,0.099051,0.04526,0.187959,0.66773
50.8,0.098304,0.044683,0.186782,0.670232
50.9,0.097569,0.044111,0.185603,0.672716
51.0,0.096848,0.043546,0.184422,0.675184
51.1,0.09614,0.042988,0.183239,0.677633
51.2,0.095445,0.042436,0.182054,0.680065
51.3,0.094762,0.04189,0.180868,0.68248
51.4,0.094092,0.041351,0.179681,0.684877
51.5,0.093435,0.040818,0.178492,0.687256
51.6,0.092789,0.040291,0.177303,0.689617
51.7,0.092155,0.03977,0.176113,0.691961
51.8,0.091533,0.039256,0.174923,0.694288
51.9,0.090923,0.038748,0.173732,0.696596
52.0,0.090324,0.038247,0.172542,0.698887
52.1,0.089736,0.037751,0.171352,0.701161
52.2,0.08916,0.037261,0.170162,0.703417
52.3,0.088594,0.036778,0.168974,0.705655
52.4,0.088039,0.0363,0.167786,0.707875
52.5,0.087494,0.035829,0.166599,0.710078
52.6,0.08696,0.035364,0.165413,0.712264
52.7,0.086436,0.034904,0.164229,0.714432
52.8,0.085922,0.03445,0.163046,0.716582
52.9,0.085417,0.034002,0.161865,0.718715
53.0,0.084923,0.03356,0.160686,0.72083
53.1,0.084438,0.033124,0.159509,0.722928
53.2,0.083963,0.032693,0.158335,0.725009
53.3,0.083497,0.032268,0.157163,0.727072
53.4,0.08304,0.031849,0.155993,0.729118
53.5,0.082592,0.031435,0.154826,0.731147
53.6,0.082153,0.031026,0.153662,0.733159
53.7,0.081723,0.030623,0.152501,0.735153
53.8,0.081301,0.030226,0.151344,0.73713
53.9,0.080888,0.029833,0.150189,0.73909
54.0,0.080483,0.029446,0.149038,0.741033
54.1,0.080086,0.029064,0.14789,0.742959
54.2,0.079697,0.028688,0.146746,0.744868
54.3,0.079317,0.028316,0.145606,0.746761
54.4,0.078944,0.02795,0.14447,0.748636
54.5,0.078579,0.027589,0.143338,0.750495
54.6,0.078221,0.027232,0.14221,0.752337
54.7,0.077871,0.026881,0.141086,0.754163
54.8,0.077528,0.026534,0.139966,0.755971
54.9,0.077193,0.026192,0.138851,0.757764
55.0,0.076864,0.025855,0.137741,0.75954
55.1,0.076543,0.025522,0.136635,0.761299
55.2,0.076229,0.025195,0.135534,0.763043
55.3,0.075921,0.024871,0.134437,0.76477
55.4,0.075621,0.024553,0.133346,0.766481
55.5,0.075326,0.024238,0.132259,0.768176
55.6,0.075039,0.023929,0.131178,0.769855
55.7,0.074757,0.023623,0.130102,0.771518
55.8,0.074482,0.023322,0.12903,0.773165
55.9,0.074214,0.023025,0.127965,0.774797
56.0,0.073951,0.022732,0.126904,0.776412
56.1,0.073695,0.022444,0.125849,0.778013
56.2,0.073444,0.022159,0.124799,0.779597
56.3,0.073199,0.021879,0.123755,0.781167
56.4,0.07296,0.021603,0.122716,0.78272
56.5,0.072727,0.02133,0.121683,0.784259
56.6,0.0725,0.021062,0.120656,0.785783
56.7,0.072278,0.020797,0.119634,0.787291
